rally_id,rally_name,season,surface,stage_name,stage_number,stage_length_km,driver_name,car_class,car_model,team,time_str,status
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE2 Alakise-1 - 12.65km,2,12.65,Orçun Nural,K4,MITSUBISHI LANCER EVOLUTION 9,Orçun Nural,12:04:9,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE2 Alakise-1 - 12.65km,2,12.65,NEBİL ERBİL,4,FORD FIESTA R2T,CASTROL FORD TEAM TÜRKİYE,12:10:0,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE2 Alakise-1 - 12.65km,2,12.65,TUNCER SANCAKLI,5,RENAULT CLIO,BC VISION MOTORSPORT,12:15:4,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE2 Alakise-1 - 12.65km,2,12.65,SERDAR KAAN YALÇIN,K3,FORD FİESTA ST,SERDAR KAAN YALÇIN,12:17:2,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE2 Alakise-1 - 12.65km,2,12.65,CEM YUDULMAZ,3,FORD FIESTA RALLY3,CASTROL FORD TEAM TÜRKİYE,12:18:6,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE2 Alakise-1 - 12.65km,2,12.65,ERHAN AKBAŞ,2,HYUNDAI İ20 R5,GP GARAGE MY TEAM,12:22:9,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE2 Alakise-1 - 12.65km,2,12.65,ORHAN GÜL,N,SUBARU IMPREZA,GMG RACING RALLY TEAM,12:24:9,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE2 Alakise-1 - 12.65km,2,12.65,ÖZGÜR YÖRÜK,K4,SUBARU IMPREZA A WRX,GMG RACING RALLY TEAM,12:26:6,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE2 Alakise-1 - 12.65km,2,12.65,KEMAL GAMGAM,H2,FORD ESCORT MK2,CASTROL FORD TEAM TÜRKİYE,12:40:3,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE2 Alakise-1 - 12.65km,2,12.65,CEVDET YILDIRIM,K2,PEUGEOT 208 R2,BC VISION MOTORSPORT,12:42:9,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE2 Alakise-1 - 12.65km,2,12.65,TANSEL KARASU,K2,KARASU,TANSEL,12:44:4,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE2 Alakise-1 - 12.65km,2,12.65,Furkan PAŞALI,K3,PAŞALI,Furkan,12:45:4,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE2 Alakise-1 - 12.65km,2,12.65,Ahmet Keskin,4,OPEL CORSA,NEO MOTORSPOR,12:46:5,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE2 Alakise-1 - 12.65km,2,12.65,ERDEM İLBAYLI,K2,FORD FIESTQ R2,CASTROL FORD TEAM TÜRKİYE,12:47:8,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE2 Alakise-1 - 12.65km,2,12.65,KEMAL ŞENER,N,MITSUBISHI LANCER EVO 9,GP GARAGE MY TEAM,12:49:1,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE2 Alakise-1 - 12.65km,2,12.65,Berkay Erdoğan,K3,FORD FIESTA ST,GMG RACING RALLY TEAM,13:02:3,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE2 Alakise-1 - 12.65km,2,12.65,A. EVREN OLÇAY,K2,FORD FIESTA R2,CASTROL FORD TEAM TÜRKİYE,13:07:2,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE2 Alakise-1 - 12.65km,2,12.65,Ali Dinç,4,OPEL CORSA OPC,NEO MOTORSPOR,13:11:0,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE2 Alakise-1 - 12.65km,2,12.65,Refik BOZKURT,4,PEUGEOT 208 RALLY 4,SENA RACING,13:13:8,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE2 Alakise-1 - 12.65km,2,12.65,Burcu Çetinkaya,4,FIAT EGEA,GMG RACING RALLY TEAM,13:16:0,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE2 Alakise-1 - 12.65km,2,12.65,Özgür Yaprak,K3,FIAT EGEA,GMG RACING RALLY TEAM,13:29:9,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE2 Alakise-1 - 12.65km,2,12.65,HAKAN YUVA,K2,FIAT PALIO S1600,SENA RACING,13:33:3,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE2 Alakise-1 - 12.65km,2,12.65,OKAN ÖZTÜRK,K4,MITSUBISHI LANCER EVO 9,GP GARAGE MY TEAM,13:43:2,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE2 Alakise-1 - 12.65km,2,12.65,AHMET ZORLU,K3,FORD 2006,AHMET ZORLU,13:53:6,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE2 Alakise-1 - 12.65km,2,12.65,ÖMER GÜR,H1,TOFAŞ-FIAT 131,ÖMER GÜR,14:01:5,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE2 Alakise-1 - 12.65km,2,12.65,Tan ÇAĞLAYAN,H1,PEUGEOT 205 GTI,TAN ÇAĞLAYAN,14:12:3,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE2 Alakise-1 - 12.65km,2,12.65,SENCAN KIRIKKAYA,K1,FORD FİESTA,SENCAN KIRIKKAYA,14:14:0,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE2 Alakise-1 - 12.65km,2,12.65,TOLGA MUHTAR,K3,FORD FİESTA ST,TOLGA MUHTAR,14:14:6,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE2 Alakise-1 - 12.65km,2,12.65,AYKUT KEFİ,K2,FORD FIESTA R1 T19,CASTROL FORD TEAM TÜRKİYE,14:19:2,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE2 Alakise-1 - 12.65km,2,12.65,BURAK DALKILIÇ,K1,FİAT PALİO,BURAK DALKILIÇ,14:27:5,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE2 Alakise-1 - 12.65km,2,12.65,Hakan Akman,K3,FIAT EGEA,Hakan Akman,14:36:8,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE2 Alakise-1 - 12.65km,2,12.65,SERHAN TÜRKKAN,3,FORD FIESTA RALLY3,CASTROL FORD TEAM TÜRKİYE,15:23:5,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE2 Alakise-1 - 12.65km,2,12.65,MERT CAN BÜYÜKSAN,H1,VOLKSWAGEN 1303 S,MERT CAN BÜYÜKSAN,15:41:0,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE2 Alakise-1 - 12.65km,2,12.65,Özhan Seyhan,4,FIAT EGEA,NEO MOTORSPOR,16:05:3,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE2 Alakise-1 - 12.65km,2,12.65,BUĞRA CAN KILIÇ,4,RENAULT CLİO RALLY 4,GP GARAGE MY TEAM,16:21:5,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE2 Alakise-1 - 12.65km,2,12.65,MERT YUDULMAZ,4,FORD FIESTA R2T,CASTROL FORD TEAM TÜRKİYE,16:21:5,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE2 Alakise-1 - 12.65km,2,12.65,MENDERES OKUR,N,MITSUBISHI LANCER EVO 9,GP GARAGE MY TEAM,16:24:1,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE2 Alakise-1 - 12.65km,2,12.65,Tufan Akkaş,K1,PEUGEOT 106 GTI S16,Tufan Akkaş,16:53:8,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE2 Alakise-1 - 12.65km,2,12.65,MURAT ÇETİN,H1,ÇETİN,MURAT,17:05:3,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE2 Alakise-1 - 12.65km,2,12.65,Osman CEYLAN,K3,FIAT EGEA,GMG RACING RALLY TEAM,17:17:2,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE2 Alakise-1 - 12.65km,2,12.65,FATİH SELİM GÖÇER,K3,FIAT EGEA,FATİH SELİMGÖÇER,17:17:2,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE2 Alakise-1 - 12.65km,2,12.65,NAZAN ZORLU,4,FORD FIESTA R2T,CASTROL FORD TEAM TÜRKİYE,18:38:7,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE2 Alakise-1 - 12.65km,2,12.65,FARUK SAYIN,K1,SAYIN,FARUK,19:14:0,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE2 Alakise-1 - 12.65km,2,12.65,Sevgi Aktürk,4,FORD FIESTA ST,Sevgi Aktürk,21:39:2,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,CEM ALAKOÇ,2,ALAKOÇ,CEM,11:18:1,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,ALİ TÜRKKAN,3,FORD FIESTA RALLY3,CASTROL FORD TEAM TÜRKİYE,11:18:7,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,ÜMİT CAN ÖZDEMİR,2,SKODA FABIA R5,GP GARAGE MY TEAM,11:27:6,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,BURAK ÇUKUROVA,2,SKODA R5,BC VISION MOTORSPORT,11:31:7,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,KAĞAN KARAMANOĞLU,3,FORD FIESTA RALLY3,CASTROL FORD TEAM TÜRKİYE,12:05:3,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,UĞUR SOYLU,2,SKODA FABIA RALLY2 EVO,GP GARAGE MY TEAM,12:21:3,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,SABRİ ÜNVER,2,SKODA FABIA R5,SENA RACING,12:24:1,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,ÇAĞLAYAN ÇELİK,3,FORD FIESTA RALLY3,CASTROL FORD TEAM TÜRKİYE,12:27:2,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,EFE ÜNVER,2,FORD FIESTA R5,CASTROL FORD TEAM TÜRKİYE,12:31:8,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,EROL AKBAŞ,3,FORD FIESTA RALLY3,CASTROL FORD TEAM TÜRKİYE,12:32:3,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,YİĞİT TİMUR,4,FIAT EGEA,FIAT MOTORSPORLARI,12:34:6,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,YILDIRAY DEMİRCİOĞLU,4,PEUGEOT 208 R2,YILDIRAY DEMİRCİOĞLU,12:35:2,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,LEVENT ŞAPÇILAR,3,FORD FIESTA RALLY3,CASTROL FORD TEAM TÜRKİYE,12:36:5,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,AND SUNMAN,3,FORD FIESTA RALLY3,CASTROL FORD TEAM TÜRKİYE,12:41:3,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,Ogün Okat,2,HYUNDAI İ20 R5,NEO MOTORSPOR,12:45:0,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,Tarinen -,H2,FORD ESCORT MKII,PARKUR RACİNG,12:47:3,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,ÖZCAN SÖKE,3,FORD FIESTA RALLY3,CASTROL FORD TEAM TÜRKİYE,12:47:4,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,GÜROL BARANLI,N,SUBARU IMPREZA SPEC-C,GMG RACING RALLY TEAM,12:51:4,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,HAKAN GÜREL,4,FORD FIESTA R2,CASTROL FORD TEAM TÜRKİYE,12:51:8,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,SİNAN SOYLU,N,MITSUBISHI LANCER EVO 9,GP GARAGE MY TEAM,12:54:8,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,EFEHAN YAZICI,4,FORD FIESTA RALLY4,CASTROL FORD TEAM TÜRKİYE,12:59:1,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,ERKAN GÜRAL,2,HYUNDAI İ20 R5,GP GARAGE MY TEAM,13:00:7,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,ORHAN GÜL,N,SUBARU IMPREZA,GMG RACING RALLY TEAM,13:05:3,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,HAKKI AĞAOĞLU,N,MITSUBISHI LANCER EVO9,GP GARAGE MY TEAM,13:10:1,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,CEM YUDULMAZ,3,FORD FIESTA RALLY3,CASTROL FORD TEAM TÜRKİYE,13:11:6,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,NEBİL ERBİL,4,FORD FIESTA R2T,CASTROL FORD TEAM TÜRKİYE,13:18:3,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,Refik BOZKURT,4,PEUGEOT 208 RALLY 4,SENA RACING,13:22:3,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,Orçun Nural,K4,MITSUBISHI LANCER EVOLUTION 9,Orçun Nural,13:29:0,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,ÖZGÜR YÖRÜK,K4,SUBARU IMPREZA A WRX,GMG RACING RALLY TEAM,13:37:4,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,OKAN TANRIVERDİ,N,MITSUBISHI LANCER EVO 9,GP GARAGE MY TEAM,13:39:1,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,ERHAN AKBAŞ,2,HYUNDAI İ20 R5,GP GARAGE MY TEAM,13:39:8,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,SERDAR KAAN YALÇIN,K3,FORD FİESTA ST,SERDAR KAAN YALÇIN,13:40:2,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,KEMAL ŞENER,N,MITSUBISHI LANCER EVO 9,GP GARAGE MY TEAM,13:44:4,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,Kemal Çetinkaya,K4,SUBARU IMPREZA WRX,Kemal Çetinkaya,13:53:5,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,ERDEM İLBAYLI,K2,FORD FIESTQ R2,CASTROL FORD TEAM TÜRKİYE,13:57:6,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,TANSEL KARASU,K2,KARASU,TANSEL,14:05:8,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,KEMAL GAMGAM,H2,FORD ESCORT MK2,CASTROL FORD TEAM TÜRKİYE,14:09:0,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,Furkan PAŞALI,K3,PAŞALI,Furkan,14:12:1,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,A. EVREN OLÇAY,K2,FORD FIESTA R2,CASTROL FORD TEAM TÜRKİYE,14:13:7,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,Özgür Yaprak,K3,FIAT EGEA,GMG RACING RALLY TEAM,14:28:9,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,Burcu Çetinkaya,4,FIAT EGEA,GMG RACING RALLY TEAM,14:44:8,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,OKAN ÖZTÜRK,K4,MITSUBISHI LANCER EVO 9,GP GARAGE MY TEAM,14:47:7,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,HAKAN YUVA,K2,FIAT PALIO S1600,SENA RACING,15:01:3,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,ÖMER GÜR,H1,TOFAŞ-FIAT 131,ÖMER GÜR,15:20:2,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,AYKUT KEFİ,K2,FORD FIESTA R1 T19,CASTROL FORD TEAM TÜRKİYE,15:40:7,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,SENCAN KIRIKKAYA,K1,FORD FİESTA,SENCAN KIRIKKAYA,15:41:2,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,TOLGA MUHTAR,K3,FORD FİESTA ST,TOLGA MUHTAR,15:52:1,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,AHMET ZORLU,K3,FORD 2006,AHMET ZORLU,16:15:0,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,SERHAN TÜRKKAN,3,FORD FIESTA RALLY3,CASTROL FORD TEAM TÜRKİYE,16:18:7,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,Hakan Akman,K3,FIAT EGEA,Hakan Akman,16:25:6,OK
9,Etap 1 - Neticeler - Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası-1-Bodrum Rallisi,2023,asphalt,ÖE3 Kanal-2 - 14.7km,3,14.7,Tan ÇAĞLAYAN,H1,PEUGEOT 205 GTI,TAN ÇAĞLAYAN,16:26:0,OK
